Date,Season,Div,HomeTeam,AwayTeam,y,model_p_H,model_p_D,model_p_A,model_mondrian_size_a10,model_mondrian_mask_a10,model_mondrian_size_a20,model_mondrian_mask_a20,model_mondrian_size_a30,model_mondrian_mask_a30,market_p_H,market_p_D,market_p_A,market_mondrian_size_a10,market_mondrian_mask_a10,market_mondrian_size_a20,market_mondrian_mask_a20,market_mondrian_size_a30,market_mondrian_mask_a30
2025-11-08,2025,E0,Tottenham,Man United,1,0.35722945205060996,0.23442275030680748,0.4083477976425826,3,HDA,2,DA,2,DA,0.323940806811271,0.2763024528684371,0.3997567403202919,3,HDA,2,DA,2,DA
2025-11-08,2025,SP1,Espanol,Villarreal,2,0.42525891736921423,0.2126431230498291,0.3620979595809567,3,HDA,3,HDA,1,A,0.3397282174260591,0.2797761790567546,0.3804956035171862,3,HDA,2,DA,2,DA
2025-11-08,2025,D1,Hamburg,Dortmund,1,0.2180168162594328,0.26744730874581985,0.5145358749947473,2,DA,2,DA,2,DA,0.24666666666666665,0.24666666666666665,0.5066666666666667,2,DA,2,DA,2,DA
2025-11-08,2025,D1,Hoffenheim,RB Leipzig,0,0.40788620102575124,0.2294455583476192,0.36266824062662956,3,HDA,3,HDA,2,DA,0.34971607597415316,0.24848247503426663,0.40180144899158027,3,HDA,2,DA,2,DA
2025-11-08,2025,D1,Leverkusen,Heidenheim,0,0.7709543934748886,0.12952863065983744,0.09951697586527394,1,H,1,H,1,H,0.6627466613514054,0.20091688259916282,0.13633645604943193,2,HD,1,H,1,H
2025-11-08,2025,D1,Union Berlin,Bayern Munich,1,0.12361420783113097,0.09219823101310604,0.7841875611557629,1,A,1,A,1,A,0.08540656973613352,0.14453419493807212,0.7700592353257945,1,A,1,A,1,A
2025-11-08,2025,I1,Lecce,Verona,1,0.3952370466221259,0.3089046386210728,0.2958583147568013,3,HDA,2,DA,2,DA,0.3524229074889868,0.3303964757709251,0.3171806167400881,3,HDA,2,DA,2,DA
2025-11-08,2025,I1,Juventus,Torino,1,0.6973039819585077,0.18660742878649064,0.11608858925500166,2,HD,2,HD,1,H,0.6263219741480611,0.2291421856639248,0.1445358401880141,2,HD,2,HD,1,H
2025-11-08,2025,I1,Parma,Milan,1,0.15008524879432103,0.20799951815607318,0.6419152330496058,2,DA,2,DA,1,A,0.1437125748502994,0.2335329341317365,0.6227544910179641,2,DA,2,DA,1,A
2025-11-08,2025,D1,M'gladbach,FC Koln,0,0.3979014872879233,0.3163717483392879,0.2857267643727888,3,HDA,3,HDA,2,DA,0.4652011310772599,0.2543099516555687,0.2804889172671714,3,HDA,3,HDA,2,HD
2025-11-08,2025,I1,Como,Cagliari,1,0.6150485781572971,0.22525633535897233,0.15969508648373057,2,HD,2,HD,2,HD,0.6046811624762779,0.2434229295096811,0.151895908014041,2,HD,2,HD,2,HD
2025-11-09,2025,I1,Genoa,Fiorentina,1,0.30053492191642056,0.3154800126242645,0.38398506545931493,2,DA,2,DA,2,DA,0.30719219829337663,0.35270215359609913,0.34010564811052413,3,HDA,2,DA,2,DA
2025-11-09,2025,E0,Man City,Liverpool,0,0.46882821526611496,0.24612555641310085,0.28504622832078425,3,HDA,3,HDA,3,HDA,0.5129935875801552,0.2372595342558218,0.2497468781640229,3,HDA,3,HDA,1,H
2025-11-09,2025,E0,Nott'm Forest,Leeds,0,0.3489232063293457,0.2685992419719696,0.3824775516986847,3,HDA,2,DA,2,DA,0.4265402843601896,0.31279620853080564,0.26066350710900477,3,HDA,3,HDA,1,D
2025-11-09,2025,E0,Crystal Palace,Brighton,1,0.3944733440876007,0.30373430252075195,0.30179235339164734,3,HDA,2,DA,2,DA,0.40106951871657753,0.28074866310160435,0.3181818181818182,3,HDA,3,HDA,2,DA
2025-11-09,2025,F1,Strasbourg,Lille,0,0.3327280481295614,0.3475311605650878,0.3197407913053507,3,HDA,2,DA,2,DA,0.3658536585365854,0.2536585365853659,0.3804878048780488,3,HDA,2,DA,2,DA
2025-11-09,2025,I1,Roma,Udinese,0,0.6324512002040148,0.24413853303114075,0.12341026676484446,2,HD,2,HD,2,HD,0.6180910495661477,0.23641982645905146,0.14548912397480093,2,HD,2,HD,1,H
2025-11-09,2025,I1,Inter,Lazio,0,0.797686922584669,0.12440285646315133,0.07791022095217971,1,H,1,H,1,H,0.7258900795022468,0.17974421016246112,0.09436571033529202,1,H,1,H,1,H
2025-11-09,2025,I1,Bologna,Napoli,0,0.320564249770768,0.2607241350628178,0.41871161516641425,3,HDA,2,DA,2,DA,0.31494404756988886,0.32580418714126447,0.35925176528884667,3,HDA,2,DA,2,DA
2025-11-09,2025,E0,Brentford,Newcastle,0,0.37407181781744414,0.2833724106363181,0.3425557715462378,3,HDA,2,DA,2,DA,0.3397282174260591,0.2797761790567546,0.3804956035171862,3,HDA,2,DA,2,DA
2025-11-09,2025,I1,Atalanta,Sassuolo,2,0.7183396709212709,0.16415774577621003,0.11750258330251898,2,HD,1,H,1,H,0.6386964914272738,0.21006017940274782,0.15124332916997843,2,HD,1,H,1,H
2025-11-09,2025,SP1,Mallorca,Getafe,0,0.4591932755949117,0.2995342224975162,0.2412725019075721,3,HDA,3,HDA,2,HD,0.3783122706889524,0.32613126783530366,0.29555646147574394,3,HDA,2,DA,2,DA
2025-11-09,2025,E0,Aston Villa,Bournemouth,0,0.4419593415892713,0.25702188101215234,0.30101877739857635,3,HDA,3,HDA,2,DA,0.41002004008016035,0.28577154308617236,0.30420841683366734,3,HDA,3,HDA,2,DA
2025-11-09,2025,D1,Stuttgart,Augsburg,0,0.6417949795722961,0.23092570900917053,0.12727931141853333,2,HD,2,HD,2,HD,0.6098357297414952,0.21830147369499253,0.17186279656351222,2,HD,1,H,1,H
2025-11-09,2025,F1,Angers,Auxerre,0,0.36060101868513283,0.355412195784217,0.2839867855306502,3,HDA,2,DA,1,D,0.37037037037037046,0.31481481481481477,0.31481481481481477,3,HDA,2,DA,2,DA
2025-11-09,2025,SP1,Ath Bilbao,Oviedo,0,0.46051655827413324,0.38324828793858623,0.1562351537872805,2,HD,2,HD,2,HD,0.5932203389830509,0.27118644067796616,0.13559322033898302,2,HD,2,HD,2,HD
2025-11-09,2025,SP1,Valencia,Betis,1,0.24179803915909107,0.2908861171105258,0.4673158437303831,2,DA,2,DA,2,DA,0.2650334075723831,0.2806236080178174,0.4543429844097996,2,DA,2,DA,2,DA
2025-11-09,2025,D1,Freiburg,St Pauli,0,0.5238962691441734,0.25574856615441194,0.22035516470141464,3,HDA,2,HD,2,HD,0.5392195506503745,0.2621206148994876,0.1986598344501379,3,HDA,2,HD,2,HD
2025-11-09,2025,D1,Ein Frankfurt,Mainz,0,0.5233919542522437,0.22293434704938014,0.25367369869837614,3,HDA,3,HDA,2,HD,0.5028882093102277,0.23887189942235815,0.25823989126741415,3,HDA,3,HDA,1,H
2025-11-09,2025,F1,Lorient,Toulouse,1,0.3144521415233612,0.2835344076156616,0.4020134508609772,3,HDA,2,DA,2,DA,0.30688563514048284,0.28828650573802933,0.40482785912148794,3,HDA,2,DA,2,DA
2025-11-09,2025,F1,Metz,Nice,0,0.3403302329680254,0.26916646155218893,0.3905033054797856,3,HDA,2,DA,2,DA,0.3157894736842105,0.2631578947368421,0.4210526315789473,3,HDA,2,DA,2,DA
2025-11-09,2025,F1,Lyon,Paris SG,2,0.2525832502494305,0.18119119517855672,0.5662255545720127,2,DA,1,A,1,A,0.1648842838663405,0.2312401542027946,0.6038755619308649,2,DA,2,DA,1,A
2025-11-09,2025,SP1,Vallecano,Real Madrid,1,0.14409544218013176,0.14309734745758834,0.7128072103622799,1,A,1,A,1,A,0.1806150978564771,0.1996272134203169,0.619757688723206,2,DA,1,A,1,A
2025-11-09,2025,SP1,Celta,Barcelona,2,0.2748243644938252,0.20784758282616242,0.5173280526800125,2,DA,2,DA,1,A,0.2316517662484654,0.2193469380181773,0.5490012957333573,2,DA,1,A,1,A
2025-11-21,2025,SP1,Valencia,Levante,0,0.42498065940949287,0.33492781228994484,0.24009152830056227,3,HDA,3,HDA,1,D,0.4605263157894738,0.26973684210526316,0.26973684210526316,3,HDA,3,HDA,2,HD
2025-11-21,2025,D1,Mainz,Hoffenheim,1,0.3209092915058136,0.31423652172088623,0.36485418677330017,3,HDA,2,DA,2,DA,0.3835227272727272,0.26846590909090906,0.34801136363636365,3,HDA,2,DA,2,DA
2025-11-21,2025,F1,Nice,Marseille,2,0.2665757020287425,0.2489849999244511,0.4844392980468064,2,DA,2,DA,2,DA,0.256578947368421,0.256578947368421,0.4868421052631579,2,DA,2,DA,2,DA
2025-11-22,2025,SP1,Villarreal,Mallorca,0,0.7364478221006366,0.13189694481934525,0.13165523308001806,1,H,1,H,1,H,0.6849315068493151,0.1890410958904109,0.1260273972602739,1,H,1,H,1,H
2025-11-22,2025,SP1,Alaves,Celta,2,0.38405482816532766,0.2680385330903967,0.34790663874427563,3,HDA,2,DA,2,DA,0.35242290748898675,0.31718061674008813,0.33039647577092507,3,HDA,2,DA,2,DA
2025-11-22,2025,SP1,Barcelona,Ath Bilbao,0,0.7391899824142456,0.14114607870578766,0.11966393887996674,1,H,1,H,1,H,0.6570302233902761,0.19053876478318,0.152431011826544,1,H,1,H,1,H
2025-11-22,2025,SP1,Osasuna,Sociedad,2,0.3820978587240619,0.2854148064430116,0.33248733483292653,3,HDA,2,DA,2,DA,0.3493975903614458,0.3253012048192771,0.3253012048192771,3,HDA,2,DA,2,DA
2025-11-22,2025,D1,Augsburg,Hamburg,0,0.28319985518455076,0.3518292114683751,0.3649709333470742,2,DA,2,DA,2,DA,0.38049560351718625,0.27977617905675467,0.33972821742605913,3,HDA,2,DA,2,DA
2025-11-22,2025,D1,FC Koln,Ein Frankfurt,2,0.41152457629217437,0.2722750685296973,0.31620035517812833,3,HDA,3,HDA,2,DA,0.3478260869565217,0.2608695652173913,0.391304347826087,3,HDA,2,DA,2,DA
2025-11-22,2025,I1,Udinese,Bologna,2,0.32404640316963196,0.2775035798549652,0.39845001697540283,3,HDA,2,DA,2,DA,0.3156822810590631,0.3054989816700611,0.3788187372708758,3,HDA,2,DA,2,DA
2025-11-22,2025,F1,Lens,Strasbourg,0,0.4679261465116652,0.24593739235774323,0.28613646113059155,3,HDA,3,HDA,3,HDA,0.4438612933458294,0.2579194001874414,0.2982193064667292,3,HDA,3,HDA,3,HDA
2025-11-22,2025,F1,Rennes,Monaco,0,0.3842836320400238,0.2739892899990082,0.341727077960968,3,HDA,2,DA,2,DA,0.4041349717183538,0.2566803198751706,0.3391847084064756,3,HDA,3,HDA,2,DA
2025-11-22,2025,F1,Paris SG,Le Havre,0,0.7224265121690479,0.16176032537936194,0.11581316245159022,2,HD,1,H,1,H,0.7700592353257945,0.14453419493807212,0.08540656973613352,1,H,1,H,1,H
2025-11-22,2025,I1,Cagliari,Genoa,1,0.2945723411185945,0.3147249111369199,0.3907027477444856,2,DA,2,DA,2,DA,0.2945335059245245,0.3300806531912775,0.375385840884198,2,DA,2,DA,2,DA
2025-11-22,2025,D1,Wolfsburg,Leverkusen,2,0.37005794048309326,0.1944662630558014,0.43547579646110535,3,HDA,2,DA,1,A,0.2781844802342606,0.2489019033674963,0.472913616398243,2,DA,2,DA,2,DA
2025-11-22,2025,E0,Newcastle,Man City,0,0.37639542853243013,0.19555799371662747,0.42804657775094246,3,HDA,2,DA,1,A,0.24982124483353965,0.25315219476465356,0.4970265604018068,2,DA,2,DA,2,DA
2025-11-22,2025,I1,Napoli,Atalanta,0,0.4586050740092237,0.23282460521422915,0.30857032077654717,3,HDA,3,HDA,3,HDA,0.418835684482416,0.3039936419630439,0.27717067355454,3,HDA,3,HDA,1,D
2025-11-22,2025,E0,Bournemouth,West Ham,1,0.594665101250036,0.2089000313147898,0.1964348674351742,3,HDA,2,HD,1,H,0.5714914533049666,0.2299904629154134,0.19851808377962,3,HDA,2,HD,1,H
2025-11-22,2025,E0,Fulham,Sunderland,0,0.583124492326774,0.23219597791749338,0.18467952975573257,3,HDA,2,HD,2,HD,0.4788732394366198,0.28169014084507044,0.23943661971830985,3,HDA,3,HDA,2,HD
2025-11-22,2025,E0,Liverpool,Nott'm Forest,2,0.739881721879606,0.15274869474577513,0.10736958337461887,2,HD,1,H,1,H,0.6538661131292165,0.21069019200830302,0.13544369486248053,2,HD,1,H,1,H
2025-11-22,2025,E0,Wolves,Crystal Palace,2,0.19769338067909153,0.22071613700264897,0.5815904823182595,2,DA,2,DA,2,DA,0.21162790697674416,0.24418604651162795,0.5441860465116279,2,DA,2,DA,2,DA
2025-11-22,2025,E0,Brighton,Brentford,0,0.37154399241375946,0.25802545970602453,0.370430547880216,3,HDA,2,DA,2,DA,0.4415584415584415,0.2792207792207792,0.2792207792207792,3,HDA,3,HDA,2,HD
2025-11-22,2025,E0,Burnley,Chelsea,2,0.20081434252304858,0.31241596676158806,0.48676969071536336,2,DA,2,DA,2,DA,0.18812989921612544,0.22396416573348263,0.587905935050392,2,DA,1,A,1,A
2025-11-22,2025,I1,Fiorentina,Juventus,1,0.2080610456484868,0.31460855348731737,0.47733040086419587,2,DA,2,DA,2,DA,0.24967706218859564,0.28750692009595863,0.4628160177154457,2,DA,2,DA,2,DA
2025-11-22,2025,D1,Dortmund,Stuttgart,1,0.6575638153786035,0.17852108446540063,0.16391510015599578,2,HD,1,H,1,H,0.5360824742268041,0.2405498281786942,0.2233676975945017,3,HDA,2,HD,1,H
2025-11-22,2025,D1,Bayern Munich,Freiburg,0,0.7866968395308132,0.1280725430239358,0.08523061744525108,1,H,1,H,1,H,0.8088978766430739,0.1183013144590495,0.0728008088978766,1,H,1,H,1,H
2025-11-22,2025,D1,Heidenheim,M'gladbach,2,0.1844809353351593,0.2980528771877289,0.5174661874771118,2,DA,2,DA,2,DA,0.27754795035727714,0.26212861978187285,0.4603234298608499,2,DA,2,DA,2,DA
2025-11-23,2025,F1,Nantes,Lorient,1,0.2808765554689334,0.2764394961726515,0.442683948358415,2,DA,2,DA,2,DA,0.316546762589928,0.2877697841726619,0.3956834532374101,3,HDA,2,DA,2,DA
2025-11-23,2025,I1,Inter,Milan,2,0.4374544788165546,0.2801608955812187,0.2823846256022267,3,HDA,3,HDA,1,D,0.4644412191582004,0.29753265602322204,0.23802612481857766,3,HDA,3,HDA,2,HD
2025-11-23,2025,D1,RB Leipzig,Werder Bremen,0,0.6674368679867775,0.1993716895299415,0.13319144248328102,2,HD,2,HD,1,H,0.619757688723206,0.1996272134203169,0.1806150978564771,2,HD,1,H,1,H
2025-11-23,2025,I1,Lazio,Lecce,0,0.4345336297432405,0.3324513833253751,0.2330149869313844,3,HDA,3,HDA,1,D,0.5157579502780816,0.30446356419641585,0.17977848552550263,2,HD,2,HD,2,HD
2025-11-23,2025,I1,Cremonese,Roma,2,0.16696527102693107,0.22820168053502796,0.604833048438041,2,DA,2,DA,2,DA,0.18918918918918926,0.27027027027027023,0.5405405405405406,2,DA,2,DA,2,DA
2025-11-23,2025,I1,Verona,Parma,2,0.39175288701793887,0.29474451259539985,0.3135026003866613,3,HDA,2,DA,2,DA,0.4512877939529675,0.3057110862262038,0.2430011198208287,3,HDA,3,HDA,2,HD
2025-11-23,2025,F1,Toulouse,Angers,2,0.5750841412680724,0.24991577491289713,0.17500008381903046,3,HDA,2,HD,2,HD,0.5613836121349589,0.2650978168415083,0.1735185710235327,2,HD,2,HD,2,HD
2025-11-23,2025,F1,Brest,Metz,0,0.5021576135707613,0.2975125224139535,0.20032986401528524,3,HDA,2,HD,2,HD,0.5112910097997444,0.25223689816787387,0.23647209203238176,3,HDA,3,HDA,2,HD
2025-11-23,2025,F1,Lille,Paris FC,0,0.5411465087362154,0.27410575339040527,0.1847477378733793,3,HDA,2,HD,2,HD,0.5674708261793209,0.2429939178767861,0.1895352559438931,3,HDA,2,HD,2,HD
2025-11-23,2025,E0,Leeds,Aston Villa,2,0.30899352052865736,0.2785394538754713,0.4124670255958713,3,HDA,2,DA,2,DA,0.2948183442525313,0.2858844550327576,0.4192972007147111,2,DA,2,DA,2,DA
2025-11-23,2025,D1,St Pauli,Union Berlin,2,0.2944894818809474,0.35669050683648906,0.34882001128256357,2,DA,2,DA,2,DA,0.35925176528884667,0.31494404756988886,0.32580418714126447,3,HDA,2,DA,2,DA
2025-11-23,2025,E0,Arsenal,Tottenham,0,0.7609488594814795,0.13348468045844675,0.10556646006007374,1,H,1,H,1,H,0.643819671016857,0.2200584556824361,0.1361218733007069,2,HD,1,H,1,H
2025-11-23,2025,SP1,Oviedo,Vallecano,1,0.2881168596814191,0.31596728062434676,0.3959158596942341,2,DA,2,DA,2,DA,0.2713955281418658,0.2968388589051658,0.4317656129529684,2,DA,2,DA,2,DA
2025-11-23,2025,SP1,Getafe,Ath Madrid,2,0.23599271827925322,0.24024033904433756,0.5237669426764092,2,DA,2,DA,2,DA,0.20029293888522262,0.27982101756023764,0.5198860435545398,2,DA,2,DA,2,DA
2025-11-23,2025,SP1,Betis,Girona,1,0.6727150478149936,0.19095624414216744,0.13632870804283892,2,HD,2,HD,1,H,0.6304056523328055,0.20733341454501153,0.16226093312218293,2,HD,1,H,1,H
2025-11-23,2025,SP1,Elche,Real Madrid,1,0.10777332874625911,0.13052185171518887,0.761704819538552,1,A,1,A,1,A,0.1453287197231834,0.1799307958477508,0.6747404844290658,1,A,1,A,1,A
2025-11-23,2025,F1,Auxerre,Lyon,1,0.25433982176601355,0.2861715044430347,0.45948867379095176,2,DA,2,DA,2,DA,0.24305555555555555,0.27083333333333326,0.4861111111111111,2,DA,2,DA,2,DA
2025-11-24,2025,E0,Man United,Everton,2,0.4700794377899338,0.2716526308163216,0.2582679313937446,3,HDA,3,HDA,2,HD,0.5088777796931563,0.2615066367867609,0.2296155835200828,3,HDA,2,HD,2,HD
2025-11-24,2025,I1,Sassuolo,Pisa,1,0.4993336796760559,0.31433188915252686,0.18633443117141724,3,HDA,2,HD,2,HD,0.4754683318465655,0.2925958965209634,0.231935771632471,3,HDA,2,HD,2,HD
2025-11-24,2025,I1,Torino,Como,2,0.2512632756672337,0.34174097527617364,0.40699574905659264,2,DA,2,DA,2,DA,0.2633204633204634,0.30579150579150577,0.4308880308880309,2,DA,2,DA,2,DA
2025-11-24,2025,SP1,Espanol,Sevilla,0,0.5534590647655446,0.2043685973992526,0.24217233783520276,3,HDA,3,HDA,1,H,0.5257095980311732,0.25575061525840853,0.21853978671041832,3,HDA,2,HD,2,HD
2025-11-28,2025,SP1,Getafe,Elche,0,0.5176861209022087,0.23388681957294316,0.24842705952484817,3,HDA,3,HDA,2,HD,0.4223031232036788,0.3276489748994061,0.2500479018969151,3,HDA,3,HDA,1,D
2025-11-28,2025,I1,Como,Sassuolo,0,0.50873320536713,0.2701871950896502,0.22107959954321982,3,HDA,2,HD,2,HD,0.5263157894736843,0.26315789473684215,0.21052631578947362,3,HDA,2,HD,2,HD
2025-11-28,2025,D1,M'gladbach,RB Leipzig,1,0.3402118486229136,0.29075536998377355,0.36903278139331286,3,HDA,2,DA,2,DA,0.33432392273402683,0.24962852897473994,0.4160475482912333,3,HDA,2,DA,2,DA
2025-11-28,2025,F1,Metz,Rennes,2,0.2654304762865532,0.24632070591567895,0.48824881779776785,2,DA,2,DA,2,DA,0.24913617435988303,0.24585806680251612,0.5050057588376009,2,DA,2,DA,2,DA
2025-11-29,2025,SP1,Levante,Ath Bilbao,2,0.18099642339338134,0.303430119259063,0.5155734573475557,2,DA,2,DA,2,DA,0.24604569420035152,0.27416520210896306,0.47978910369068545,2,DA,2,DA,2,DA
2025-11-29,2025,E0,Everton,Newcastle,2,0.4321386516094208,0.27719008922576904,0.2906712591648102,3,HDA,3,HDA,2,DA,0.36087484811664644,0.28760631834750905,0.35151883353584445,3,HDA,2,DA,2,DA
2025-11-29,2025,E0,Sunderland,Bournemouth,0,0.3040472657694598,0.2318454453899099,0.4641072888406303,3,HDA,2,DA,2,DA,0.2975303802430419,0.2885143081144649,0.4139553116424932,2,DA,2,DA,2,DA
2025-11-29,2025,E0,Tottenham,Fulham,2,0.3819115871760722,0.2509538010047019,0.3671346118192259,3,HDA,2,DA,2,DA,0.40106951871657753,0.28074866310160435,0.3181818181818182,3,HDA,3,HDA,2,DA
2025-11-29,2025,E0,Brentford,Burnley,0,0.693874558623867,0.171749984376132,0.13437545700000098,2,HD,1,H,1,H,0.6371481479804588,0.2177781198639905,0.1450737321555506,2,HD,1,H,1,H
2025-11-29,2025,F1,Monaco,Paris SG,0,0.24241236574686664,0.3364005487084552,0.42118708554467815,2,DA,2,DA,2,DA,0.21843546363997915,0.22519656132407376,0.5563679750359471,2,DA,1,A,1,A
2025-11-29,2025,SP1,Mallorca,Osasuna,1,0.38368451595306396,0.2989681363105774,0.31734734773635864,3,HDA,2,DA,2,DA,0.39616613418530355,0.30670926517571884,0.29712460063897767,3,HDA,3,HDA,2,DA
2025-11-29,2025,F1,Paris FC,Auxerre,1,0.6083105893181352,0.21106097416670583,0.18062843651515895,3,HDA,2,HD,1,H,0.5078597339782347,0.26844014510278114,0.22370012091898425,3,HDA,2,HD,2,HD
2025-11-29,2025,F1,Marseille,Toulouse,1,0.5647746577013131,0.19188120328848973,0.2433441390101972,3,HDA,3,HDA,1,H,0.5618659104350859,0.240593864211947,0.197540225352967,3,HDA,2,HD,1,H
2025-11-29,2025,D1,Leverkusen,Dortmund,2,0.35892398234975287,0.35490421518397974,0.28617180246626744,3,HDA,2,DA,2,DA,0.35062611806797855,0.26296958855098396,0.3864042933810376,3,HDA,2,DA,2,DA
2025-11-29,2025,E0,Man City,Leeds,0,0.7711509408716042,0.1397101868710653,0.08913887225733047,1,H,1,H,1,H,0.7879656160458454,0.12607449856733524,0.08595988538681941,1,H,1,H,1,H
2025-11-29,2025,D1,Bayern Munich,St Pauli,0,0.8670612171380494,0.08858572144625458,0.044353061415696025,1,H,1,H,1,H,0.8603031544448997,0.09463334698893891,0.04506349856616141,1,H,1,H,1,H
2025-11-29,2025,D1,Hoffenheim,Augsburg,0,0.5289022922515869,0.24910257756710052,0.22199513018131256,3,HDA,2,HD,2,HD,0.5483028720626633,0.2258485639686684,0.2258485639686684,3,HDA,2,HD,1,H
2025-11-29,2025,SP1,Ath Madrid,Oviedo,0,0.7009231448173523,0.18449176847934723,0.11458508670330048,2,HD,1,H,1,H,0.761904761904762,0.15873015873015872,0.07936507936507932,1,H,1,H,1,H
2025-11-29,2025,D1,Union Berlin,Heidenheim,2,0.594874240648961,0.28550632724514874,0.11961943210589021,2,HD,2,HD,2,HD,0.596284207883505,0.2510670348983179,0.1526487572181772,2,HD,2,HD,2,HD
2025-11-29,2025,D1,Werder Bremen,FC Koln,1,0.45498001307129937,0.2296188908588225,0.3154010960698781,3,HDA,3,HDA,3,HDA,0.4381245196003075,0.24788624135280554,0.31398923904688697,3,HDA,3,HDA,3,HDA
2025-11-29,2025,I1,Juventus,Cagliari,0,0.7817318148265848,0.13880365569875927,0.07946452947465593,1,H,1,H,1,H,0.7709033405811426,0.15675034591816564,0.07234631350069182,1,H,1,H,1,H
2025-11-29,2025,I1,Genoa,Verona,0,0.44217841844155625,0.262898958066199,0.29492262349224474,3,HDA,3,HDA,2,DA,0.4571013966987122,0.33466352258298565,0.20823508071830216,3,HDA,2,HD,2,HD
2025-11-29,2025,I1,Milan,Lazio,0,0.5734491177365447,0.24945653231571518,0.17709434994774015,3,HDA,2,HD,2,HD,0.574712643678161,0.25287356321839083,0.17241379310344823,2,HD,2,HD,2,HD
2025-11-29,2025,SP1,Barcelona,Alaves,0,0.7372347382947174,0.1493727498036884,0.11339251190159416,1,H,1,H,1,H,0.759124087591241,0.145985401459854,0.0948905109489051,1,H,1,H,1,H
2025-11-29,2025,I1,Parma,Udinese,2,0.3929861964885534,0.3041319160422112,0.30288188746923544,3,HDA,2,DA,2,DA,0.34069400630914826,0.31230283911671924,0.34700315457413244,3,HDA,2,DA,2,DA
2025-11-30,2025,D1,Hamburg,Stuttgart,0,0.3789557999683678,0.3025931327762266,0.31845106725540556,3,HDA,2,DA,2,DA,0.34801136363636365,0.26846590909090906,0.3835227272727273,3,HDA,2,DA,2,DA
2025-11-30,2025,F1,Le Havre,Lille,2,0.15239068638696243,0.22608367761844878,0.6215256359945888,2,DA,2,DA,2,DA,0.20007724990343762,0.25685592893008885,0.5430668211664736,2,DA,2,DA,2,DA
2025-11-30,2025,F1,Lyon,Nantes,0,0.7704513726417077,0.14685554911833665,0.08269307823995559,1,H,1,H,1,H,0.6803939122649956,0.2005371530886302,0.1190689346463742,2,HD,1,H,1,H
2025-11-30,2025,F1,Lorient,Nice,0,0.4146809218126398,0.23253179740113322,0.35278728078622695,3,HDA,3,HDA,2,DA,0.4041204437400951,0.2793185419968304,0.3165610142630745,3,HDA,3,HDA,2,DA
2025-11-30,2025,SP1,Girona,Real Madrid,1,0.10368189061162039,0.12273560281491872,0.773582506573461,1,A,1,A,1,A,0.13614349775784754,0.17327354260089683,0.6905829596412557,1,A,1,A,1,A
2025-11-30,2025,I1,Roma,Napoli,2,0.36451245440579816,0.3474629326898734,0.2880246129043285,3,HDA,2,DA,2,DA,0.3463687150837989,0.3463687150837989,0.3072625698324022,3,HDA,2,DA,2,DA
2025-11-30,2025,SP1,Sevilla,Betis,2,0.3650168180465698,0.3109893798828125,0.3239938020706177,3,HDA,2,DA,2,DA,0.3592851147460438,0.2907445697791062,0.34997031547485,3,HDA,2,DA,2,DA
2025-11-30,2025,D1,Ein Frankfurt,Wolfsburg,1,0.43319864770178057,0.2738692380824912,0.29293211421572823,3,HDA,3,HDA,2,DA,0.4861111111111111,0.24305555555555555,0.27083333333333326,3,HDA,3,HDA,2,HD
2025-11-30,2025,SP1,Sociedad,Villarreal,2,0.3687281200668776,0.2761960841358875,0.3550757957972349,3,HDA,2,DA,2,DA,0.3371104815864023,0.2776203966005666,0.3852691218130311,3,HDA,2,DA,2,DA
2025-11-30,2025,D1,Freiburg,Mainz,0,0.5537334680557251,0.26029172539711,0.18597480654716492,3,HDA,2,HD,2,HD,0.5417770286539852,0.24993980255237172,0.20828316879364311,3,HDA,2,HD,2,HD
2025-11-30,2025,SP1,Celta,Espanol,2,0.4889183421916511,0.27527307233483767,0.23580858547351127,3,HDA,3,HDA,2,HD,0.5112936691351361,0.27025522511428623,0.21845110575057772,3,HDA,2,HD,2,HD
2025-11-30,2025,I1,Lecce,Torino,0,0.38649289648256013,0.27546276821307036,0.33804433530436945,3,HDA,2,DA,2,DA,0.3142330860755712,0.32732613132872,0.3584407825957087,3,HDA,2,DA,2,DA
